Time	State	CNCPowerSupply-BC-1	CNCSpindle-BC-1	Spindel-BC-1	Spindel-BC-2	Spindel-BC-3	Spindel-BC-4	Spindel-BC-5	Spindel-BC-6	Spindel-BC-7	Spindel-BC-8	Spindel-BC-9	Spindel-BC-10	Spindel-BC-11	Spindel-BC-12	Spindel-BC-13	CNCXAchse-BC-1	CNCYAchse-BC-1	CNCZAchse-BC-1	CNCRotAchsen-BC-1	TankKühlmittel-BC-1	TankKühlmittel-BC-2	PumpeSindelkühlmittel1-BC-1	PumpeSindelkühlmittel1-BC-2	PumpeSindelkühlmittel1-BC-3	PumpeSindelkühlmittel1-BC-4	PumpeTrommelfilter-BC-1	PumpeTrommelfilter-BC-2	PumpeTrommelfilter-BC-3	PumpeTrommelfilter-BC-4	TankKühlöl-BC-1	TankKühlöl-BC-2	PumpeÖltemperaturregler-BC-1	PumpeÖltemperaturregler-BC-2	PumpeÖltemperaturregler-BC-3	PumpeÖltemperaturregler-BC-4	Y1Achse-BC-1	Y1Achse-BC-2	Y1Achse-BC-3	Y1Achse-BC-4	Y1Achse-BC-5	Y1Achse-BC-6	Y2Achse-BC-1	Y2Achse-BC-2	Y2Achse-BC-3	Y2Achse-BC-4	Y2Achse-BC-5	Y2Achse-BC-6	XAchse-BC-1	XAchse-BC-2	XAchse-BC-3	XAchse-BC-4	XAchse-BC-5	XAchse-BC-6	Z2Achse-BC-1	Z2Achse-BC-2	Z2Achse-BC-3	Z2Achse-BC-4	Z2Achse-BC-5	Z2Achse-BC-6	Z1Achse-BC-1	Z1Achse-BC-2	Z1Achse-BC-3	Z1Achse-BC-4	Z1Achse-BC-5	Z1Achse-BC-6	CAchse-BC-1	CAchse-BC-2	CAchse-BC-3	CAchse-BC-4	CAchse-BC-5	BAchse-BC-1	BAchse-BC-2	BAchse-BC-3	BAchse-BC-4	BAchse-BC-5	PumpeKühlölRotachsen-BC-1	PumpeKühlölRotachsen-BC-2	PumpeKühlölRotachsen-BC-3	PumpeKühlölRotachsen-BC-4	TankKühlÖlRotachsen-BC-1	TankKühlÖlRotachsen-BC-2
1392.00	PROCESS	211.56046682629267	19.262525417977514	141.3489626377123	0.007302353745524455	20.234845315899552	20.234845315899552	2.0300641694301045	20.234845315899552	20.234845315899552	2.0300641694301045	0.0	0.0	868.4746161098154	294.571546410532	-169.43062732658902	21.447676232674837	13.950103950103951	15.127426142282445	10.0	293.9246833056685	4.937491907039108	0.0	0.6357316834161654	0.0	118.96909283085581	164.1475544941426	74.23670164353504	620.4860779950849	74.29014931646368	294.171604209131	0.7346608927280743	10.000000000000009	127.32395447351627	257.34580902552943	0.7956902336966494	1.0460248457734277E-31	0.0	0.0	50.0	294.4506461255635	22.77190233217148	1.0460248457734277E-31	0.0	0.0	50.0	294.4506461255635	22.771902332170026	0.45778546712802815	0.0	2.050392702954797E-15	50.0	294.45083652736355	22.771902332169716	27.898463683747647	0.0	0.0	50.0	294.55460332796713	15.78799885210693	27.898463683747647	0.0	0.0	50.0	294.5546033279662	15.787998852105515	0.0	0.0	0.0	294.05096143142924	258.13963984124365	0.0	0.0	0.0	294.0368580511082	390.8369845574245	219.95643485683485	127.32395447351627	88.77916914122085	0.7406663693744129	294.0118817781219	0.5926854599376471
1393.00	PROCESS	211.57257535752842	19.262318593960686	141.34896263352255	0.007301459858283471	20.233606739945067	20.233606739945067	2.0300641694301045	20.233606739945067	20.233606739945067	2.0300641694301045	0.0	0.0	868.4746926000387	294.57492799751964	-169.5072749973071	21.447063688448353	13.950103950103951	15.127426142282445	10.0	293.9219311319588	4.914701254741718	0.0	0.6359712231172054	0.0	119.24393491341299	164.1475614746168	74.23670164353504	620.4860798727525	74.29508992701089	294.1748930441847	0.7376628103852814	10.000000000000009	127.32395447351627	257.3459167711507	0.7961195902435272	1.0460248457734277E-31	0.0	0.0	50.0	294.4536648721682	22.77190384833036	1.0460248457734277E-31	0.0	0.0	50.0	294.45366487216813	22.771903848330563	0.4577847385401182	0.0	-3.413199997941299E-6	50.0	294.4538563085919	22.771903848331092	27.898463683747647	0.0	0.0	50.0	294.55790725752803	15.787999903274926	27.898463683747647	0.0	0.0	50.0	294.5579072575282	15.787999903276978	0.0	0.0	0.0	294.0515555426965	258.13957966366354	0.0	0.0	0.0	294.0374612858065	390.83694228460575	219.95648370927375	127.32395447351627	88.77911999964437	0.7407661013585893	294.0124848924071	0.5932108764093974
1394.00	PROCESS	211.57229061886676	19.26211212721506	141.3489626289013	0.007300567537029362	20.23237025817648	20.23237025817648	2.0300641694301045	20.23237025817648	20.23237025817648	2.0300641694301045	0.0	0.0	868.4746742302731	294.578306199086	-169.58204496677163	21.447024861196503	13.950103950103951	15.127426142282445	10.0	293.9191574398362	4.891757160916895	0.0	0.6362105204530341	0.0	119.5168365991393	164.1475580827863	74.23670164353504	620.4860789603889	74.30002289030551	294.1781795880718	0.7406652691974104	10.000000000000009	127.32395447351627	257.34588913909323	0.796547922159502	1.0460248457734277E-31	0.0	0.0	50.0	294.4566806361271	22.77190426138139	1.0460248457734277E-31	0.0	0.0	50.0	294.45668063612703	22.771904261382264	0.4573979402533278	0.0	-0.0017592175999980178	50.0	294.456873161579	22.771904261379458	27.898463683747647	0.0	0.0	50.0	294.56120788539255	15.788000189648857	27.898463683747647	0.0	0.0	50.0	294.56120788539226	15.788000189648947	0.0	0.0	0.0	294.0521535631913	258.13960158062974	0.0	0.0	0.0	294.0380645585629	390.83695797530686	219.95646515532283	127.32395447351627	88.77913866340853	0.7408657938789102	294.01308794685355	0.5937363415955365
1395.00	PROCESS	211.57217392094685	19.261906009547687	141.34896262459947	0.007299676747481202	20.231135823543266	20.231135823543266	2.0300641694301045	20.231135823543266	20.231135823543266	2.0300641694301045	0.0	0.0	868.4747431394567	294.5816810574218	-169.65504920171497	21.426240926478492	13.950103950103951	15.127426142282445	10.0	293.9163622672735	4.86866059129625	0.0	0.6364495760171296	0.0	119.78782437786717	164.14755542559513	74.23670164353504	620.4860782456351	74.3049482813857	294.1814638311343	0.7436682489920508	10.000000000000009	127.32395447351627	257.3459855856608	0.796975230974035	1.0460248457734277E-31	0.0	0.0	50.0	294.4596934857025	22.771901501765505	1.0460248457734277E-31	0.0	0.0	50.0	294.4596934857025	22.771901501764383	0.45817315809779846	0.0	0.0018158224000020544	50.0	294.4598871137066	22.771901501763413	27.898463683747647	0.0	0.0	50.0	294.56450524287686	15.787998276375724	27.898463683747647	0.0	0.0	50.0	294.56450524287686	15.78799827637685	0.0	0.0	0.0	294.0527491489418	258.1396612845492	0.0	0.0	0.0	294.0386678585118	390.8369996103523	219.9564174728495	127.32395447351627	88.77918662809483	0.740965444729273	294.01369094882665	0.5942618595557388
1396.00	PROCESS	211.5660263326556	19.261700233146684	141.34896262040405	0.007298787456880718	20.229903390999738	20.229903390999738	2.0300641694301045	20.229903390999738	20.229903390999738	2.0300641694301045	0.0	0.0	868.474628088766	294.58505261129983	-169.72630926188452	21.447330861553013	13.950103950103951	15.127426142282445	10.0	293.9135456521384	4.845412517225638	0.0	0.6366883904006572	0.0	120.05692456738865	164.14756025381294	74.23670164353504	620.4860795443702	74.30986637240463	294.1847457652412	0.746671730653014	10.000000000000009	127.32395447351627	257.345823103895	0.7974015179078499	1.0460248457734277E-31	0.0	0.0	50.0	294.4627034737119	22.77190079467048	1.0460248457734277E-31	0.0	0.0	50.0	294.462703473712	22.771900794670845	0.45700912153225504	0.0	-0.003411199999998081	50.0	294.462898202487	22.771900794669712	27.898463683747647	0.0	0.0	50.0	294.567799374894	15.78799778614122	27.898463683747647	0.0	0.0	50.0	294.5677993748939	15.787997786141075	0.0	0.0	0.0	294.0533463192576	258.1396247342077	0.0	0.0	0.0	294.0392711733694	390.8369736832037	219.95644778910938	127.32395447351627	88.77915613240546	0.7410650528247703	294.01429389630164	0.5947874301725437
1397.00	PROCESS	211.57205328923942	19.26149479049417	141.3489626160893	0.007297899633677572	20.228672917161607	20.228672917161607	2.0300641694301045	20.228672917161607	20.228672917161607	2.0300641694301045	0.0	0.0	868.4746603193014	294.58842089179086	-169.7959670998778	21.405120716350467	13.950103950103951	15.127426142282445	10.0	293.91070763238315	4.8220139169071725	0.0	0.6369269641924772	0.0	120.32416342428239	164.14756034725963	74.23670164353504	620.4860795695064	74.31477693299595	294.18802538464564	0.7496756971158902	10.000000000000009	127.32395447351627	257.3458714779069	0.7978267823884917	1.0460248457734277E-31	0.0	0.0	50.0	294.46571065130877	22.771904861951157	1.0460248457734277E-31	0.0	0.0	50.0	294.4657106513088	22.7719048619507	0.45817461589225617	0.0	0.0017658312000019853	50.0	294.4659064780204	22.77190486195289	27.898463683747647	0.0	0.0	50.0	294.5710903265898	15.788000606030113	27.898463683747647	0.0	0.0	50.0	294.57109032659	15.78800060602939	0.0	0.0	0.0	294.05394266201904	258.13954144413003	0.0	0.0	0.0	294.0398744959526	390.83691563754655	219.95651421669274	127.32395447351627	88.77908931166448	0.7411646161709288	294.0148967932934	0.5953130557619107
1398.00	PROCESS	211.55975067851682	19.261289674348745	141.34896261175874	0.007297013247699214	20.22744436057502	20.22744436057502	2.0300641694301045	20.22744436057502	20.22744436057502	2.0300641694301045	0.0	0.0	868.4746948724804	294.5917859243946	-169.8640718170898	21.426843479833906	13.950103950103951	15.127426142282445	10.0	293.90784824590264	4.798465774920286	0.0	0.6371652979791628	0.0	120.58956609221114	164.14755606609404	74.23670164353504	620.4860784179219	74.31967991114516	294.1913026826801	0.7526801311537575	10.000000000000009	127.32395447351627	257.3459187850006	0.7982510255122166	1.0460248457734277E-31	0.0	0.0	50.0	294.46871504765113	22.771903987880307	1.0460248457734277E-31	0.0	0.0	50.0	294.4687150476512	22.771903987879018	0.4577847385401182	0.0	-3.3065999980170673E-6	50.0	294.46891197151274	22.771903987878208	27.898463683747647	0.0	0.0	50.0	294.5743781209017	15.788000000025365	27.898463683747647	0.0	0.0	50.0	294.57437812090086	15.788000000027187	0.0	0.0	0.0	294.0545394528116	258.13967506208417	0.0	0.0	0.0	294.0404778230346	390.83700960627357	219.95640546607405	127.32395447351627	88.77919870593348	0.7412641326113898	294.01549963956444	0.5958387368229535
1399.00	PROCESS	211.5658860188704	19.26108487780445	141.3489626072027	0.007296128270427627	20.226217682038637	20.226217682038637	2.0300641694301045	20.226217682038637	20.226217682038637	2.0300641694301045	0.0	0.0	868.4746592141717	294.5951477424016	-169.93067443105065	21.42650234113212	13.950103950103951	15.127426142282445	10.0	293.90496753053213	4.774769081989537	0.0	0.637403392345002	0.0	120.85315714498776	164.1475506742631	74.23670164353504	620.4860769675809	74.32457557114093	294.19457765211735	0.7556850149950629	10.000000000000009	127.32395447351627	257.3458680109099	0.7986742526142261	1.0460248457734277E-31	0.0	0.0	50.0	294.4717166823924	22.77190297639463	1.0460248457734277E-31	0.0	0.0	50.0	294.47171668239235	22.771902976393015	0.4573972119738672	0.0	-0.001705599999998074	50.0	294.4719147034326	22.77190297639437	27.898463683747647	0.0	0.0	50.0	294.5776627831634	15.78799929875317	27.898463683747647	0.0	0.0	50.0	294.57766278316285	15.787999298752567	0.0	0.0	0.0	294.05513613653255	258.1395966202887	0.0	0.0	0.0	294.0410811461911	390.83695393846665	219.956470613147	127.32395447351627	88.77913317328174	0.7413636021802409	294.01610243744125	0.59636447483999
1400.00	PROCESS	211.5656829314105	19.260880394317837	141.34896260313735	0.007295244674207032	20.224992843625866	20.224992843625866	2.0300641694301045	20.224992843625866	20.224992843625866	2.0300641694301045	0.0	0.0	868.4747597103471	294.5985063798617	-169.99587680496185	21.405417067725217	13.950103950103951	15.127426142282445	10.0	293.90206552407085	4.750924835196271	0.0	0.637641247872022	0.0	121.11496102270848	164.1475563613513	74.23670164353504	620.4860784973428	74.32946404074947	294.19785028860383	0.7586903328767776	10.000000000000009	127.32395447351627	257.3460097191666	0.799096464038679	0.46333948184058	0.0	0.011552000000000912	50.0	294.4747155988821	22.771908761182257	0.46333948184058	0.0	0.011552000000000912	50.0	294.47471559888197	22.771908761180793	0.3064988011517574	0.0	9.702431999999975	50.0	294.47491471672794	22.771908761180484	27.898463683747647	0.0	0.0	50.0	294.58094435331725	15.788003309407417	27.898463683747647	0.0	0.0	50.0	294.58094435331765	15.788003309406351	0.0	0.0	0.0	294.0557328025915	258.13963259465464	0.0	0.0	0.0	294.04168446085384	390.836979565567	219.95644047175205	127.32395447351627	88.77916349307122	0.7414630239306416	294.01670518724654	0.596890270389556
1401.00	PROCESS	211.5595218193763	19.260676217596483	141.34896259892153	0.007294362432933243	20.223769809420197	20.223769809420197	2.0300641694301045	20.223769809420197	20.223769809420197	2.0300641694301045	0.0	0.0	868.474680879729	294.60186186825393	-170.0596760541432	22.54402475090771	14.182140162280746	15.127426142282445	10.0	293.8991422642699	4.726934038008286	0.0	0.6378788651399905	0.0	121.37500163863102	164.14755545450885	74.23670164353504	620.4860782534124	74.33434502946535	294.2011205857799	0.7616960681846637	10.000000000000009	127.32395447351627	257.345896561485	0.7995176634041954	1.6744394903503037E-5	0.0	-0.0	50.0	294.4777119313237	22.771903256824572	1.6744394903503037E-5	0.0	-0.0	50.0	294.4777119313234	22.77190325682594	0.013078300086945696	0.0	0.0	50.0	294.477911990833	22.771903256826132	27.898463683747647	0.0	0.0	50.0	294.58422285059595	15.787999493178988	27.898463683747647	0.0	0.0	50.0	294.5842228505965	15.78799949317908	-0.0	0.0	0.0	294.0563296197076	258.13964512866704	0.0	0.0	0.0	294.04228776612956	390.83698812181683	219.9564309443239	127.32395447351627	88.77917307688833	0.7415623964751001	294.01730789041784	0.5974161244484896
1402.00	PROCESS	214.21545288230016	19.260472341626496	141.34896259455616	0.007293481521343767	20.222548544724948	20.222548544724948	2.0300641694301045	20.222548544724948	20.222548544724948	2.0300641694301045	0.0	0.0	868.47467539242	294.60521423645656	-170.12217981837327	20.607483643843707	13.950104874891835	15.127426142282445	10.0	293.89619778901925	4.7027977014999935	0.0	0.6381162447264371	0.0	121.63330210240214	164.14755564755555	74.23670164353504	620.4860783053398	74.33921844036581	294.20438853836606	0.7647022047366726	10.000000000000009	127.32395447351627	257.34589119324454	0.7999378518703621	1.0460248457734277E-31	0.0	0.0	50.0	294.4807057851986	22.771905722908976	1.0460248457734277E-31	0.0	0.0	50.0	294.48070578519827	22.77190572290918	1.0460248457734277E-31	0.0	0.0	50.0	294.4809064084648	22.771905722909203	27.898463683747647	0.0	0.0	50.0	294.5874983127945	15.788001202939741	27.898463683747647	0.0	0.0	50.0	294.5874983127952	15.788001202941217	0.0	0.0	0.0	294.05692627141195	258.1394703222405	0.0	0.0	0.0	294.0428910533918	390.83686576695493	219.95657173382054	127.32395447351627	88.77903145411639	0.7416617197798436	294.01791054748116	0.5979420375714136
1403.00	PROCESS	211.36748698689905	19.260268760624058	141.34896259024345	0.007292601915074612	20.221329016099812	20.221329016099812	2.0300641694301045	20.221329016099812	20.221329016099812	2.0300641694301045	0.0	0.0	868.4746675856704	294.60856350539706	-170.18343535058193	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.89323213618184	4.678516843722862	0.0	0.6383533872066557	0.0	121.88988461323707	164.1475684861899	74.23670164353504	620.4860817587854	74.34408444576448	294.20765414240486	0.7677087275616055	10.000000000000009	127.32395447351627	257.3458798566942	0.8003570294655047	1.0460248457734277E-31	0.0	0.0	50.0	294.48369700878095	22.771898709744402	1.0460248457734277E-31	0.0	0.0	50.0	294.4836970087807	22.771898709744438	1.0460248457734277E-31	0.0	0.0	50.0	294.4838978586948	22.771898709743134	27.898463683747647	0.0	0.0	50.0	294.59077076834205	15.787996340640355	27.898463683747647	0.0	0.0	50.0	294.59077076834296	15.787996340639864	0.0	0.0	0.0	294.0575231166675	258.13955527539395	0.0	0.0	0.0	294.0434943224364	390.8369262414778	219.95650071576338	127.32395447351627	88.77910289250028	0.7417609920196235	294.01851315930463	0.5984680103816881
1404.00	PROCESS	211.36708647105195	19.26006546902326	141.34896258598712	0.007291723591100374	20.22011119193282	20.22011119193282	2.0300641694301045	20.22011119193282	20.22011119193282	2.0300641694301045	0.0	0.0	868.4746605894178	294.6119096975412	-170.24349957119878	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.8902453433348	4.6540924878315675	0.0	0.6385902931537254	0.0	122.14477102649423	164.14756325019485	74.23670164353504	620.4860803503628	74.34894269357864	294.2109173944189	0.7707156223393521	10.000000000000009	127.32395447351627	257.3458706384686	0.8007752003704435	1.0460248457734277E-31	0.0	0.0	50.0	294.48668549669685	22.77190280578981	1.0460248457734277E-31	0.0	0.0	50.0	294.48668549669674	22.771902805789853	1.0460248457734277E-31	0.0	0.0	50.0	294.4868863913148	22.771902805791044	27.898463683747647	0.0	0.0	50.0	294.5940402421331	15.787999180471102	27.898463683747647	0.0	0.0	50.0	294.59404024213245	15.787999180471763	0.0	0.0	0.0	294.05811978300187	258.1395562583216	0.0	0.0	0.0	294.0440975721736	390.8369264295781	219.95650123265213	127.32395447351627	88.77910237255233	0.7418602133586145	294.0191157267637	0.5989940435712243
1405.00	PROCESS	211.36698275084746	19.259862461554576	141.34896258145622	0.007290846527314618	20.218895041845887	20.218895041845887	2.0300641694301045	20.218895041845887	20.218895041845887	2.0300641694301045	0.0	0.0	868.4746811407774	294.61525283869287	-170.30242815719333	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.88723744814143	4.629525664004348	0.0	0.6388269631385155	0.0	122.39798370069494	164.14756045926634	74.23670164353504	620.4860795996349	74.35379339674523	294.21417829075585	0.7737228747621057	10.000000000000009	127.32395447351627	257.3458993377203	0.8011923670772397	1.0460248457734277E-31	0.0	0.0	50.0	294.4896713031392	22.77190072282205	1.0460248457734277E-31	0.0	0.0	50.0	294.4896713031391	22.77190072282159	1.0460248457734277E-31	0.0	0.0	50.0	294.4898721452075	22.77190072282162	27.898463683747647	0.0	0.0	50.0	294.5973067571878	15.787997736327748	27.898463683747647	0.0	0.0	50.0	294.5973067571874	15.787997736326913	0.0	0.0	0.0	294.0587166137934	258.1395585356925	0.0	0.0	0.0	294.04470079847505	390.83692801142854	219.95649941609418	127.32395447351627	88.7791041998617	0.7419593845456943	294.01971825035207	0.59952013757082
1406.00	PROCESS	211.36687917560835	19.259659733140325	141.348962577797	0.007289970702568096	20.217680536923375	20.217680536923375	2.0300641694301045	20.217680536923375	20.217680536923375	2.0300641694301045	0.0	0.0	868.4746581269465	294.6185929548705	-170.36025387901446	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.88420848833977	4.604817410148781	0.0	0.6390633977297006	0.0	122.64954392311829	164.1475564032096	74.23670164353504	620.486078508602	74.3586369920204	294.2174368277342	0.7767304705118784	10.000000000000009	127.32395447351627	257.3458674059062	0.8016085328546654	1.0460248457734277E-31	0.0	0.0	50.0	294.49265448393976	22.771909569145848	1.0460248457734277E-31	0.0	0.0	50.0	294.49265448393976	22.77190956914722	1.0460248457734277E-31	0.0	0.0	50.0	294.492855238525	22.77190956914575	27.898463683747647	0.0	0.0	50.0	294.60057033601106	15.788003869577608	27.898463683747647	0.0	0.0	50.0	294.6005703360114	15.78800386957643	0.0	0.0	0.0	294.0593133195946	258.1395911461851	0.0	0.0	0.0	294.04530400301604	390.8369508087032	219.95647322256798	127.32395447351627	88.77913054841667	0.7420585047063358	294.0203207308448	0.6000462929354448
1407.00	PROCESS	211.36677574274393	19.259457279008046	141.34896257347617	0.007289096096729856	20.216467649395444	20.216467649395444	2.0300641694301045	20.216467649395444	20.216467649395444	2.0300641694301045	0.0	0.0	868.4747497688926	294.621930069876	-170.41705365128547	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.8811585016938	4.579968771639811	0.0	0.6392995974937706	0.0	122.8994722154243	164.1475548845269	74.23670164353504	620.4860781000937	74.36347340516498	294.2206930006726	0.7797383945816434	10.000000000000009	127.32395447351627	257.34599551850806	0.80202370003195	1.0460248457734277E-31	0.0	0.0	50.0	294.4956350805635	22.771904534602182	1.0460248457734277E-31	0.0	0.0	50.0	294.4956350805635	22.77190453460205	1.0460248457734277E-31	0.0	0.0	50.0	294.4958357450168	22.771904534600584	27.898463683747647	0.0	0.0	50.0	294.60383099785093	15.788000379074898	27.898463683747647	0.0	0.0	50.0	294.6038309978502	15.788000379075681	0.0	0.0	0.0	294.05991012140544	258.139677657526	0.0	0.0	0.0	294.04590718568664	390.8370111273693	219.9564041434933	127.32395447351627	88.77920003634202	0.7421575738121492	294.02092316879066	0.6005725101163898
1408.00	PROCESS	211.36667244981925	19.259255094464805	141.34896256913325	0.007288222690498438	20.215256352845717	20.215256352845717	2.0300641694301045	20.215256352845717	20.215256352845717	2.0300641694301045	0.0	0.0	868.47464679906	294.62526420797184	-170.47280899556444	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.8780875257834	4.554980799989025	0.0	0.639535562995044	0.0	123.14778866452563	164.14755182385642	74.23670164353504	620.4860772768084	74.36830257152621	294.2239468032309	0.7827466306012214	10.000000000000009	127.32395447351627	257.34584897123057	0.8024378729337257	1.0460248457734277E-31	0.0	0.0	50.0	294.49861311159617	22.771899895124886	1.0460248457734277E-31	0.0	0.0	50.0	294.4986131115961	22.77189989512526	1.0460248457734277E-31	0.0	0.0	50.0	294.4988136912989	22.77189989512245	27.898463683747647	0.0	0.0	50.0	294.6070887590797	15.78799716247562	27.898463683747647	0.0	0.0	50.0	294.60708875907903	15.78799716247594	0.0	0.0	0.0	294.0605068587392	258.1396917413454	0.0	0.0	0.0	294.04651034375115	390.8370204570597	219.9563941473314	127.32395447351627	88.77921009166712	0.7422565921594607	294.0215255648552	0.6010987896042908
1409.00	PROCESS	211.36656929444007	19.25905317513363	141.34896256488926	0.007287350465126245	20.214046621569118	20.214046621569118	2.0300641694301045	20.214046621569118	20.214046621569118	2.0300641694301045	0.0	0.0	868.474664429236	294.62859539055734	-170.52762475208354	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.8749955981277	4.529854553297071	0.0	0.6397712947956792	0.0	123.39451350606502	164.14756175734965	74.23670164353504	620.4860799488047	74.37312445135866	294.22719823356175	0.785755165189466	10.000000000000009	127.32395447351627	257.3458763487472	0.8028510525178202	1.0460248457734277E-31	0.0	0.0	50.0	294.50158862793205	22.7719004078111	1.0460248457734277E-31	0.0	0.0	50.0	294.50158862793194	22.77190040781064	1.0460248457734277E-31	0.0	0.0	50.0	294.5017891251936	22.771900407811327	27.898463683747647	0.0	0.0	50.0	294.61034366350515	15.787997517928021	27.898463683747647	0.0	0.0	50.0	294.61034366350475	15.787997517927648	0.0	0.0	0.0	294.0611036395786	258.139709213677	0.0	0.0	0.0	294.04711347616774	390.8370325888359	219.95638031110772	127.32395447351627	88.77922400978176	0.7423555594100985	294.02212791942395	0.601625131718598
1410.00	PROCESS	211.36646627437312	19.258851516734637	141.34896256044954	0.007286479402660617	20.212838430916566	20.212838430916566	2.0300641694301045	20.212838430916566	20.212838430916566	2.0300641694301045	0.0	0.0	868.4746279993352	294.63192363238284	-170.58151284858624	20.60606060606061	13.950103950103951	15.127426142282445	10.0	293.87188275633986	4.504591097539561	0.0	0.6400067934556808	0.0	123.63966671969061	164.1475674979272	74.23670164353504	620.4860814929541	74.37793874540172	294.23044728922343	0.7887639854589888	10.000000000000009	127.32395447351627	257.3458247233964	0.8032632401500376	0.4522649412052831	0.0	0.011551999999999086	50.0	294.504561657801	22.771896731619055	0.4522649412052831	0.0	0.011551999999999086	50.0	294.50456165780105	22.77189673161726	0.4678951920844059	0.0	0.038088000000001655	50.0	294.50476207206526	22.77189673161646	27.898463683747647	0.0	0.0	50.0	294.6135957209981	15.787994969184748	27.898463683747647	0.0	0.0	50.0	294.6135957209981	15.787994969184373	0.0	0.0	0.0	294.061700398435	258.13958238605306	0.0	0.0	0.0	294.04771658034224	390.8369437668063	219.95648258733848	127.32395447351627	88.77912112821991	0.7424544750016617	294.0227302329572	0.6021515367792055
1411.00	PROCESS	211.36636338743483	19.258650115146622	141.34896255604983	0.007285609486097256	20.211631757599502	20.211631757599502	2.0300641694301045	20.211631757599502	20.211631757599502	2.0300641694301045	0.0	0.0	868.4747366014358	294.63524894973614	-170.63455397527215	21.32413864398876	14.182140162280746	15.127426142282445	10.0	293.86874903789186	4.479191505463739	0.0	0.6402420595329172	0.0	123.88326739353673	164.14755338503693	74.23670164353504	620.4860776967482	74.38274527170212	294.23369396879144	0.7917730791963066	10.000000000000009	127.32395447351627	257.3459776476416	0.803674440381832	1.6744394903508336E-5	0.0	0.0	50.0	294.5075323426986	22.771901082236266	1.6744394903508336E-5	0.0	0.0	50.0	294.50753234269854	22.771901082235807	0.4601688589205643	0.0	0.011151577800002047	50.0	294.50773267739083	22.771901082235498	27.898463683747647	0.0	0.0	50.0	294.6168449537475	15.787997985514297	27.898463683747647	0.0	0.0	50.0	294.6168449537475	15.787997985514034	43.63323304518752	0.0	0.0	294.0622971518211	258.13965731660454	0.0	0.0	0.0	294.048319655749	390.83699694187595	219.95642036884738	127.32395447351627	88.77918371495673	0.7425533380423238	294.02333250586764	0.6026780050872762
1412.00	PROCESS	211.7185102148277	19.25844896649727	141.34896255217794	0.007284740699214241	20.21042657943311	20.21042657943311	2.0300641694301045	20.21042657943311	20.21042657943311	2.0300641694301045	0.0	0.0	868.4746339992492	294.638571366127	-170.68671078883526	21.448938606613098	13.950104874891835	15.127426142282445	10.0	293.8655944802514	4.453656857091708	0.0	0.6404770935831279	0.0	124.12533451002562	164.14756371186064	74.23670164353504	620.4860804745458	74.38754473070948	294.23693827261314	0.7947824357323051	10.000000000000009	127.32395447351627	257.3458319588416	0.8040846581724066	1.0460248457734277E-31	0.0	0.0	50.0	294.5105007980172	22.77190597358615	1.0460248457734277E-31	0.0	0.0	50.0	294.5105007980171	22.77190597358786	0.4577847385401182	0.0	-3.413199997941299E-6	50.0	294.5107011756856	22.77190597358572	27.898463683747647	0.0	0.0	50.0	294.6200913802305	15.788001376737633	27.898463683747647	0.0	0.0	50.0	294.6200913802309	15.788001376738984	0.0	0.0	0.0	294.0629444148859	258.1395315807392	0.0	0.0	0.0	294.0489227000315	390.83690854721317	219.9565226512706	127.32395447351627	88.77908082716581	0.7426521489599028	294.0239349330334	0.6032046711588845
1413.00	PROCESS	216.02323650470487	19.258248067108752	141.348962547566	0.007283873026373499	20.20922287486735	20.20922287486735	2.0300641694301045	20.20922287486735	20.20922287486735	2.0300641694301045	0.0	0.0	868.4747165413094	294.64189090321776	-170.73809389404533	21.447024861196503	13.950103950103951	15.127426142282445	10.0	293.8624191209248	4.427988240326008	0.0	0.640711896159941	0.0	124.36588658875532	164.1475652893747	74.23670164353504	620.4860808988788	74.39233696482152	294.2401801998673	0.7977920439447137	10.000000000000009	127.32395447351627	257.34595003902666	0.804493895013767	1.0460248457734277E-31	0.0	0.0	50.0	294.51346685679033	22.77190770871265	1.0460248457734277E-31	0.0	0.0	50.0	294.51346685679033	22.771907708713528	0.4577861957165176	0.0	3.4134000020419637E-6	50.0	294.5136675922896	22.771907708713048	27.898463683747647	0.0	0.0	50.0	294.6233350070325	15.788002579718517	27.898463683747647	0.0	0.0	50.0	294.623335007033	15.788002579718603	0.0	0.0	0.0	294.06361194254464	258.1395838328459	0.0	0.0	0.0	294.04952571296116	390.8369458485764	219.95647868982772	127.32395447351627	88.77912504879848	0.7427509077860984	294.0245377834563	0.6037317565985627
