Time	P_mech	P_ver	P_El	n	T	C	R	TL
166.076766	-59.134930	20.821759	-38.313172	0.647894	303.011610	11.654306	14.570703	295.002312
167.087326	-0.000000	0.000000	-0.000000	0.099999	303.008621	11.648727	14.565043	295.002315
167.087326	0.000000	0.000000	0.000000	0.099999	303.008621	11.648729	14.565045	295.002314
168.127864	12.495913	112.463345	124.959257	0.100000	303.016173	11.662818	14.579340	295.002314
168.696161	14.388435	129.495972	143.884407	0.100000	303.030978	11.690443	14.607363	295.002316
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709046	14.626227	295.002322
168.971887	-0.000000	0.000000	-0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	-0.000000	0.000000	-0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000000	0.000000	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000001	0.000001	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000002	0.000002	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000000	0.000003	0.000004	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000001	0.000006	0.000007	0.099999	303.040946	11.709039	14.626220	295.002326
168.971887	0.000001	0.000013	0.000014	0.099999	303.040946	11.709039	14.626220	295.002326
168.971888	0.000003	0.000026	0.000029	0.099999	303.040946	11.709039	14.626220	295.002326
168.971888	0.000006	0.000051	0.000057	0.099999	303.040946	11.709039	14.626220	295.002326
168.971888	0.000011	0.000103	0.000114	0.099999	303.040946	11.709039	14.626220	295.002326
168.971888	0.000023	0.000206	0.000229	0.099999	303.040946	11.709039	14.626220	295.002326
168.971889	0.000046	0.000412	0.000457	0.099999	303.040946	11.709039	14.626220	295.002326
168.971891	0.000091	0.000823	0.000915	0.099999	303.040946	11.709039	14.626220	295.002326
168.971895	0.000183	0.001646	0.001829	0.099999	303.040946	11.709039	14.626220	295.002326
168.971902	0.000366	0.003293	0.003659	0.099999	303.040946	11.709039	14.626220	295.002326
168.971917	0.000732	0.006586	0.007317	0.099999	303.040946	11.709038	14.626220	295.002326
168.971946	0.001463	0.013171	0.014634	0.099999	303.040945	11.709038	14.626220	295.002326
168.972005	0.002927	0.026340	0.029267	0.099999	303.040945	11.709037	14.626219	295.002326
168.972123	0.005853	0.052676	0.058529	0.099999	303.040944	11.709036	14.626217	295.002326
168.972358	0.011704	0.105332	0.117036	0.099999	303.040942	11.709032	14.626214	295.002326
168.972829	0.023398	0.210585	0.233984	0.099999	303.040939	11.709026	14.626208	295.002326
168.973771	0.046761	0.420855	0.467617	0.099999	303.040932	11.709014	14.626195	295.002326
168.975654	0.093383	0.840449	0.933832	0.099999	303.040919	11.708989	14.626170	295.002326
168.979421	0.186207	1.675868	1.862075	0.099999	303.040894	11.708941	14.626122	295.002326
168.986955	0.370191	3.331739	3.701931	0.100000	303.040845	11.708850	14.626029	295.002326
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	-0.000000	0.000000	-0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	-0.000000	0.000000	-0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000000	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000000	0.000001	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000001	0.000001	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000002	0.000002	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000000	0.000004	0.000004	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000001	0.000008	0.000009	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000002	0.000016	0.000017	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000003	0.000031	0.000035	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000007	0.000063	0.000070	0.099999	303.040843	11.708847	14.626026	295.002325
168.987734	0.000014	0.000126	0.000140	0.099999	303.040843	11.708847	14.626026	295.002325
168.987735	0.000028	0.000252	0.000280	0.099999	303.040843	11.708847	14.626026	295.002325
168.987736	0.000056	0.000504	0.000559	0.099999	303.040843	11.708847	14.626026	295.002325
168.987738	0.000112	0.001007	0.001119	0.099999	303.040843	11.708847	14.626026	295.002325
168.987743	0.000224	0.002014	0.002238	0.099999	303.040843	11.708847	14.626026	295.002325
168.987752	0.000448	0.004028	0.004476	0.099999	303.040843	11.708847	14.626026	295.002325
168.987770	0.000895	0.008056	0.008951	0.099999	303.040843	11.708846	14.626025	295.002325
168.987806	0.001790	0.016112	0.017902	0.099999	303.040842	11.708846	14.626025	295.002325
168.987878	0.003580	0.032221	0.035802	0.099999	303.040842	11.708845	14.626024	295.002325
168.988022	0.007159	0.064435	0.071595	0.099999	303.040841	11.708843	14.626022	295.002325
168.988310	0.014316	0.128841	0.143157	0.099999	303.040839	11.708839	14.626018	295.002325
168.988886	0.028618	0.257564	0.286182	0.099999	303.040835	11.708831	14.626010	295.002325
168.990038	0.057184	0.514656	0.571840	0.099999	303.040827	11.708816	14.625995	295.002325
168.992342	0.114158	1.027426	1.141584	0.099999	303.040811	11.708786	14.625965	295.002325
168.996950	0.227480	2.047335	2.274816	0.099999	303.040780	11.708728	14.625906	295.002325
169.000000	1.515415	13.638803	15.154218	0.100000	303.040750	11.708673	14.625850	295.002325
169.000000	359.300716	123.908458	483.209174	0.743572	303.040750	11.708673	14.625850	295.002325
169.009216	363.555499	119.634211	483.189710	0.752407	303.040989	11.709120	14.626302	295.002325
169.018433	367.725193	115.864102	483.589294	0.760408	303.041218	11.709547	14.626736	295.002326
169.036865	375.816891	109.651831	485.468722	0.774132	303.041650	11.710354	14.627554	295.002326
169.073730	391.060022	101.526992	492.587013	0.793890	303.042440	11.711828	14.629049	295.002326
169.147461	418.153838	96.929395	515.083233	0.811818	303.043880	11.714517	14.631775	295.002326
169.294922	461.238345	108.947298	570.185643	0.808927	303.046900	11.720157	14.637492	295.002327
169.589844	517.035647	128.922839	645.958486	0.800416	303.054548	11.734443	14.651974	295.002328
170.179688	567.513739	122.446085	689.959824	0.822532	303.071591	11.766292	14.684248	295.002331
170.386769	576.070424	119.851588	695.922013	0.827780	303.066421	11.756615	14.674444	295.002337
170.386769	576.070424	119.851588	695.922013	0.827780	303.066421	11.756618	14.674447	295.002335
171.209255	188.308011	39.528435	227.836446	0.826505	303.133289	11.881760	14.801138	295.002335
172.031740	75.230161	93.719183	168.949345	0.445282	303.278533	12.154551	15.076565	295.002360
172.214639	0.000000	0.000000	0.000000	0.099993	303.327333	12.246428	15.169112	295.002414
172.214639	-0.000000	0.000000	-0.000000	0.099993	303.327333	12.246393	15.169080	295.002432
173.549054	-518.585533	101.198040	-417.387493	0.804858	303.332003	12.255205	15.177950	295.002432
174.447151	-152.169296	29.444762	-122.724534	0.806500	303.357908	12.304099	15.227145	295.002434
175.345248	-18.966379	17.069679	-1.896700	0.100003	303.357311	12.302953	15.225994	295.002444
176.577925	-370.665931	70.340998	-300.324933	0.810231	303.362635	12.313008	15.236107	295.002443
177.457260	-118.711966	28.053989	-90.657977	0.763680	303.379937	12.345694	15.268974	295.002445
178.336596	-17.235592	15.392866	-1.842726	0.106914	303.378155	12.342314	15.265576	295.002452
178.753898	-0.000000	0.000000	-0.000000	0.099999	303.376076	12.338387	15.261628	295.002451
178.753898	0.000000	0.000000	0.000000	0.099999	303.376076	12.338388	15.261629	295.002451
180.000000	12.975908	116.783281	129.759189	0.100000	303.410380	12.403248	15.326811	295.002451
