Time	Spindle-Input-1	Spindle-Input-2	Spindle-Input-3	Spindle-Input-4-T	Spindle-Input-4-V	Spindle-Input-4-p	Spindle-Output-1	Spindle-Output-2	Spindle-Output-3	Spindle-Output-4	Spindle-Output-5	Spindle-Output-6-T	Spindle-Output-6-V	Spindle-Output-6-p	Spindle-State-1	Spindle-State-2	ForcedFluidFlow-Input-1	ForcedFluidFlow-Input-2	ForcedFluidFlow-Input-3	ForcedFluidFlow-Input-4-T	ForcedFluidFlow-Input-4-V	ForcedFluidFlow-Input-4-p	ForcedFluidFlow-Output-1	ForcedFluidFlow-Output-2	ForcedFluidFlow-Output-3-T	ForcedFluidFlow-Output-3-V	ForcedFluidFlow-Output-3-p	RotSpeed-Sim	RotSpeed-Sim	Torque-Sim	Torque-Sim	TemperatureIn-Sim	TemperatureIn-Sim	PressureIn-Sim	PressureIn-Sim	FlowRate-Sim	FlowRate-Sim	State-Sim	State-Sim
   	Spindle.State	Spindle.RotSpeed	Spindle.Torque	Spindle.CoolantIn-Temperature	Spindle.CoolantIn-FlowRate	Spindle.CoolantIn-Pressure	Spindle.PTotal	Spindle.PLoss	Spindle.PUse	Spindle.CAirFlow	Spindle.Temperature	Spindle.CoolantOut-Temperature	Spindle.CoolantOut-FlowRate	Spindle.CoolantOut-Pressure	Spindle.State.TemperatureStructure	Spindle.State.TemperatureCoolant	ForcedFluidFlow.TemperatureIn	ForcedFluidFlow.PressureIn	ForcedFluidFlow.FlowRate	ForcedFluidFlow.FluidIn-Temperature	ForcedFluidFlow.FluidIn-FlowRate	ForcedFluidFlow.FluidIn-Pressure	ForcedFluidFlow.TemperatureRaise	ForcedFluidFlow.PressureLoss	ForcedFluidFlow.FluidOut-Temperature	ForcedFluidFlow.FluidOut-FlowRate	ForcedFluidFlow.FluidOut-Pressure	RotSpeed State	RotSpeed Value	Torque State	Torque Value	TemperatureIn State	TemperatureIn Value	PressureIn State	PressureIn Value	FlowRate State	FlowRate Value	State State	State Value
[s]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[none]	[K]	[K]	[m³/s]	[Pa]	[K]	[K]	[K]	[Pa]	[m³/s]	[K]	[m³/s]	[Pa]	[K]	[Pa]	[K]	[m³/s]	[Pa]	       	[Hz]	       	[Nm]	       	[K]	       	[Pa]	       	[m³/s]	       	[none]
2003.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2004.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2005.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2006.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2007.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2008.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2009.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2010.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2011.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2012.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2013.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2014.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2015.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2016.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2017.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2018.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2019.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2020.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2021.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2022.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2023.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2024.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2025.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2026.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2027.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2028.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2029.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2030.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2031.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2032.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2033.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2034.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2035.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2036.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2037.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2038.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2039.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2040.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2041.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2042.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2043.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2044.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2045.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2046.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2047.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2048.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2049.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2050.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2051.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2052.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2053.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2054.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
2055.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
