Time	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15
   	Spindle.MotorHeatSrcStator	Spindle.MotorHeatSrcRotor	Spindle.Bearing1HeatSrcOuter	Spindle.Bearing1HeatSrcInner	Spindle.Bearing1HTC	Spindle.Bearing2HeatSrcOuter	Spindle.Bearing2HeatSrcInner	Spindle.Bearing2HTC	Spindle.Bearing3HeatSrcOuter	Spindle.Bearing3HeatSrcInner	Spindle.Bearing3HTC	Spindle.HeatSrcAirgap	Spindle.HeatSrcCair	Spindle.CoolantHTC	Spindle.CoolantTemperature
[s]	[W]	[W]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[K]
-	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	ROBIN
2315.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2316.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2317.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2318.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2319.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2320.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2321.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2322.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2323.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2324.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2325.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2326.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2327.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2328.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2329.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2330.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2331.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2332.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2333.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2334.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2335.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2336.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2337.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2338.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2339.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2340.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2341.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2342.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2343.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2344.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2345.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2346.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2347.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2348.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2349.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2350.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2351.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2352.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2353.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2354.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2355.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2356.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2357.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2358.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2359.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2360.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2361.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2362.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2363.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2364.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2365.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2366.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2367.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2368.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2369.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2370.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2371.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2372.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2373.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2374.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2375.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2376.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2377.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2378.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2379.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2380.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2381.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2382.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2383.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2384.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2385.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2386.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2387.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2388.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2389.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2390.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2391.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2392.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2393.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2394.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2395.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2396.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2397.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2398.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2399.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2400.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2401.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2402.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2403.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2404.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2405.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2406.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2407.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2408.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2409.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2410.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2411.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2412.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2413.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2414.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2415.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
2416.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
2417.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
2418.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
2419.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
2420.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
2421.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
