Time	State	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	XAxis-BC-1	XAxis-BC-2	XAxis-BC-3	XAxis-BC-4	XAxis-BC-5	XAxis-BC-6	ZAxis-BC-1	ZAxis-BC-2	ZAxis-BC-3	ZAxis-BC-4	ZAxis-BC-5	ZAxis-BC-6	Tailstock-BC-1	Tailstock-BC-2	Tailstock-BC-3	Tailstock-BC-4	Tailstock-BC-5	Tailstock-BC-6	TankCoolant-BC-1	TankCoolant-BC-2	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	AmplifierSpindle-BC-1	AmplifierAxes-BC-1	AmplifierTailstock-BC-1	AmplifierRevolver-BC-1	CompressedAir-BC-1	BAxis-BC-1	BAxis-BC-2	Fan2-BC-1	Fan1-BC-1	PumpCF-BC-1	PumpCF-BC-2	PumpCF-BC-3	PumpCF-BC-4	TankCF-BC-1	TankCF-BC-2
   		Spindle.MotorHeatSrcStator	Spindle.MotorHeatSrcRotor	Spindle.Bearing1HeatSrcOuter	Spindle.Bearing1HeatSrcInner	Spindle.Bearing1HTC	Spindle.HeatSrcAirgap	Spindle.HeatSrcCair	Spindle.CoolantHTC	Spindle.CoolantTemperature	Spindle.CoolantHeatFlux	XAxis.MotorHeatSrcStator	XAxis.MotorHeatSrcRotor	XAxis.TransmissionHeatSrc	XAxis.BrakeHeatSrc	XAxis.CoolantTemperature	XAxis.CoolantHTC	ZAxis.MotorHeatSrcStator	ZAxis.MotorHeatSrcRotor	ZAxis.TransmissionHeatSrc	ZAxis.BrakeHeatSrc	ZAxis.CoolantTemperature	ZAxis.CoolantHTC	Tailstock.MotorHeatSrcStator	Tailstock.MotorHeatSrcRotor	Tailstock.TransmissionHeatSrc	Tailstock.BrakeHeatSrc	Tailstock.CoolantTemperature	Tailstock.CoolantHTC	TankCoolant.Temperature	TankCoolant.HeatFluxToAmbient	PumpCoolant.HeatSrcMotor	PumpCoolant.MotorHTC	PumpCoolant.HeatSrcPump	PumpCoolant.PumpHTC	AmplifierSpindle.HeatSource	AmplifierAxes.HeatSource	AmplifierTailstock.HeatSource	AmplifierRevolver.HeatSource	CompressedAir.HeatSrc	BAxis.HeatSrcStator	BAxis.HeatSrcRotor	Fan2.HeatSrc	Fan1.HeatSrc	PumpCF.HeatSrcMotor	PumpCF.MotorHTC	PumpCF.HeatSrcPump	PumpCF.PumpHTC	TankCF.Temperature	TankCF.HeatFluxToAmbient
[s]		[W]	[W]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[K]	[W]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[K]	[W]	[W]	[W/K]	[W]	[W/K]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W/K]	[W]	[W/K]	[K]	[W]
-	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	DIRICHLET	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	DIRICHLET	NEUMANN
6795.00	PROCESS	270.7379922604422	1.3513149583704494E-6	0.2519684300210981	0.2519684300210981	1.9045902559725656	0.0	0.0	100.0	302.7159859668498	-480.04202923688126	0.5068612467339575	0.0	0.0	15.0	NaN	NaN	1.7163110107497617	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.1968244828063	9.4164411937058	22.49531102590523	9.676603547439244	50.6884772586559	13.780759182080185	595.223847535134	31.903539401684142	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1699999000682	315.58645579073516	173.65399969224222
6796.00	PROCESS	270.2344930927665	1.3538697915446075E-6	0.2522097020559649	0.2522097020559649	1.9046826298528812	0.0	0.0	100.0	302.6837101666891	-461.4392496438427	1.5747438864829372E-7	0.0	0.0	15.0	NaN	NaN	1.7168179309989444	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.1751387380137	9.388113901776842	22.49531102590523	9.676603547439244	50.6884772586559	13.77394341312055	363.3547315857381	31.928531902199047	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.165263798426	315.5896098936964	173.68580899467236
6797.00	PROCESS	270.2344930927665	1.3538697915446075E-6	0.2522097020559649	0.2522097020559649	1.9046826298528812	0.0	0.0	100.0	302.6360423809333	-425.26400777874755	0.5072144585008215	0.0	0.0	15.0	NaN	NaN	1.7245088837859537	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.15320611882925	9.359511905604096	22.49531102590523	9.676603547439244	50.6884772586559	13.767031240505549	362.8014344288575	31.868223741139364	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.160527911132	315.59276389615616	173.71761867936144
6798.00	PROCESS	353.62603543143206	1.031022408649851E-6	0.22004009579857084	0.22004009579857084	1.8914674842013455	0.0	0.0	100.0	302.5872631557937	-395.0136937167201	3.9368597162079365E-8	0.0	0.0	15.0	NaN	NaN	1.7097473169428397	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.1309183094147	9.330496151669982	22.49531102590523	9.676603547439244	50.6884772586559	13.760050043804053	362.8014344288575	32.14119548240798	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1557922382012	315.59591779811325	173.74942874603164
6799.00	PROCESS	176.11743753494954	2.0938527826856605E-6	0.31373407094701267	0.31373407094701267	1.9256347055376655	0.0	0.0	100.0	302.550774370374	-379.30549206066075	0.5076172699832179	0.0	0.0	15.0	NaN	NaN	1.7164279857022757	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.10835576214237	9.301118967932249	22.49531102590523	9.676603547439244	50.6884772586559	13.752994207022777	454.4578578399669	31.867494670031924	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1510567796277	315.59907159956657	173.78123919440517
6800.00	PROCESS	175.76613132745706	2.0981332924005593E-6	0.3140557637765413	0.3140557637765413	1.9257325374323737	0.0	0.0	100.0	302.51436363584713	-358.46934048244066	0.5069742611140311	0.0	0.0	15.0	NaN	NaN	1.7222622862483647	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.08560588721	9.271493212369448	22.49531102590523	9.676603547439244	50.6884772586559	13.745830366373326	259.41197541010234	31.90713470607517	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1463215354063	315.60222530051493	173.813050024206
6801.00	PROCESS	213.81621909534417	1.7177803535148267E-6	0.2841380314530515	0.2841380314530515	1.9161523683254025	0.0	0.0	100.0	302.46665343030327	-323.93351438843183	0.5079071104402083	0.0	0.0	15.0	NaN	NaN	1.7110901948864157	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.06259530003206	9.24156943758371	22.49531102590523	9.676603547439244	50.6884772586559	13.738552346939322	259.0262610383379	32.09816454520336	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1415865055105	315.6053789009569	173.84486123515626
6802.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.4205384876412	-299.043756671864	0.5072851156174183	0.0	0.0	15.0	NaN	NaN	1.722438054109786	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.03926187600024	9.21126427237179	22.49531102590523	9.676603547439244	50.6884772586559	13.731185615527155	300.8139425948443	31.902644612835946	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1368516899763	315.6085324008915	173.87667282697856
6803.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.38201868931606	-278.84778942561184	0.507758645237737	0.0	0.0	15.0	NaN	NaN	1.713212626932548	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	302.01567217404755	9.180628828279442	22.49531102590523	9.676603547439244	50.6884772586559	13.723732939766311	250.1778935910567	32.08272090292081	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1321170887684	315.61168580031745	173.9084847993967
6804.00	PROCESS	167.87110953833263	2.1991691407605487E-6	0.32153519685741383	0.32153519685741383	1.927977970877241	0.0	0.0	100.0	302.3425802015114	-258.5491239161058	0.5076526119514446	0.0	0.0	15.0	NaN	NaN	1.7150635259451008	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.9918748415947	9.149732250748706	22.49531102590523	9.676603547439244	50.6884772586559	13.71617273181988	250.1778935910567	31.90146080953854	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1273827018833	315.6148390992335	173.940297152133
6805.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.30506399396944	-242.22398058801105	0.5077798532236856	0.0	0.0	15.0	NaN	NaN	1.7172274212272063	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.9678794837453	9.118598730514773	22.49531102590523	9.676603547439244	50.6884772586559	13.708504301267734	250.35852289023782	31.912416515344272	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1226485293143	315.6179922976385	173.97210988491133
6806.00	PROCESS	270.4066495372124	1.3529951568172754E-6	0.2521292764358624	0.2521292764358624	1.9046518482637307	0.0	0.0	100.0	302.27084971095326	-229.37317082393633	0.5077091616595663	0.0	0.0	15.0	NaN	NaN	1.7178124919715767	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.9437241319803	9.087270253744174	22.49531102590523	9.676603547439244	50.6884772586559	13.70074522295578	250.1778935910567	31.925430293433664	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.1179145710564	315.6211453955314	174.00392299745437
6807.00	PROCESS	473.6157888765777	7.676340004830238E-7	0.18980066582011157	0.18980066582011157	1.8770447786259565	0.0	0.0	100.0	302.2439977038357	-229.43720221219337	0.5069106889751013	0.0	-0.0	15.0	NaN	NaN	1.7168959253730394	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.9194831092932	9.055833552619074	22.49531102590523	9.676603547439244	50.6884772586559	13.692904918554216	362.99062235675126	31.933950583762776	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.113180827096	315.6242983929109	174.03573648948623
6808.00	PROCESS	596.1514546969959	6.088063756143441E-7	0.1689708500269003	0.1689708500269003	1.865625389679178	0.0	0.0	100.0	302.2386857258014	-260.4061663068876	0.507963674321025	0.0	0.0	15.0	NaN	NaN	1.7173834303486442	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.8953531303453	9.024509496891003	22.49531102590523	9.676603547439244	50.6884772586559	13.684990872366205	586.3750226651644	31.905538236602922	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.108447297434	315.62745128977554	174.06755036072906
6809.00	PROCESS	938.3536974660508	3.8585302014985874E-7	0.13438852342083768	0.13438852342083768	1.8429239732123546	0.0	0.0	100.0	302.2578801694689	-319.30524464616497	0.519361203667455	0.0	0.0	15.0	NaN	NaN	1.7213835814711373	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.8716442405672	8.993667639518982	22.49531102590523	9.676603547439244	50.6884772586559	13.67702079750162	721.1132846528085	31.927256450281906	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.103713982086	315.6306040861243	174.09936461090615
6810.00	PROCESS	966.663589038461	3.745062810064055E-7	0.06474133096441939	0.06474133096441939	1.76857534269316	0.0	0.0	100.0	302.3029321428309	-414.17631964206976	0.5006578369995934	0.0	-0.0	15.0	NaN	NaN	1.7524686497272743	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.84869149433246	8.963733641729393	22.49531102590523	9.676603547439244	50.6884772586559	13.66903812629225	1097.4453010331013	32.69278552981761	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.098980881041	315.63375678195615	174.1311792397417
6811.00	PROCESS	749.0645540566535	4.838654330941678E-7	0.01729116089031097	0.01729116089031097	1.6255711247305114	0.0	0.0	100.0	302.369393684186	-528.9373885255714	1.5008318058482188E-5	0.0	-0.0	15.0	NaN	NaN	0.33989428333923977	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.8268044500313	8.935113157482887	22.49531102590523	9.676603547439244	50.6884772586559	13.661125108185484	1128.4317747854486	33.11994986701151	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0942479942703	315.6369093772698	174.16299424695904
6812.00	PROCESS	749.0645540566535	4.838654330941678E-7	0.01729116089031097	0.01729116089031097	1.6255711247305114	0.0	0.0	100.0	302.4166128129256	-603.5516370367986	0.5019924588297556	0.0	0.0	15.0	NaN	NaN	1.6780426352075073	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.8059833221532	8.907890682209059	22.49531102590523	9.676603547439244	50.6884772586559	13.653388152216843	888.977589014012	31.885587321210686	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.089515321762	315.64006187206394	174.19480963228204
6813.00	PROCESS	844.2033593369334	4.2908308828146826E-7	0.023644659416951694	0.023644659416951694	1.6605828868568342	0.0	0.0	100.0	302.4270792834705	-639.4155296857207	1.5008318058482652E-5	0.0	0.0	15.0	NaN	NaN	0.3755561203236101	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.78583479503044	8.881665907176858	22.49531102590523	9.676603547439244	50.6884772586559	13.645935272111938	888.977589014012	32.24892619052393	30.0	29.9	0.0	19.858998914113506	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0847828635383	315.64321426633745	174.22662539543396
6814.00	PROCESS	844.2033593369334	4.2908308828146826E-7	0.023644659416951694	0.023644659416951694	1.6605828868568342	0.0	0.0	100.0	302.43159900994726	-674.8608548813991	0.49286848162263863	0.0	0.0	15.0	NaN	NaN	1.7169349232244309	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.76606084322884	8.856025464490354	22.49531102590523	9.676603547439244	50.6884772586559	13.638821695197228	993.6402561752302	31.887909641746823	30.0	31.33453956171039	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0800506195862	315.6463665600892	174.25844153613878
6815.00	PROCESS	273.3111727609676	1.338407359805821E-6	0.2507620698467638	0.2507620698467638	1.9041269881713998	0.0	0.0	100.0	302.4417436587446	-712.67204561629	0.5224113843968804	0.0	0.0	15.0	NaN	NaN	1.7184366772706259	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.74665420957746	8.830877365448838	22.49531102590523	9.676603547439244	50.6884772586559	13.631988297032544	993.6402561752302	32.73125400019066	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0753185898934	315.6495187533179	174.29025805412007
6816.00	PROCESS	167.87110953833263	2.1991691407605487E-6	0.32153519685741383	0.32153519685741383	1.927977970877241	0.0	0.0	100.0	302.4164546361527	-686.9784488441042	0.5074971164936564	0.0	0.0	15.0	NaN	NaN	1.7168569279645438	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.72740822718094	8.80601017307266	22.49531102590523	9.676603547439244	50.6884772586559	13.62532318693166	366.1824681596473	32.046741838725055	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0705867744393	315.6526708460224	174.32207494910216
6817.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.3324872693811	-595.8117296139051	0.5074971164936564	0.0	0.0	15.0	NaN	NaN	1.7168764266134295	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.70768395379963	8.78072121355016	22.49531102590523	9.676603547439244	50.6884772586559	13.61877370762249	250.35852289023782	32.04476569130706	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0658551732465	315.6558228382014	174.35389222080812
6818.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.2371310837186	-507.9514742235972	2.460537322626264E-9	0.0	-0.0	15.0	NaN	NaN	1.713797013401489	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.68701379659774	8.754361240056925	22.49531102590523	9.676603547439244	50.6884772586559	13.61230390407258	250.1778935910567	32.044348398557844	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0611237863036	315.658974729854	174.38570986896252
6819.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.1595725049675	-437.6728619133928	0.5077939921270384	0.0	0.0	15.0	NaN	NaN	1.7169934208319508	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.66545394020363	8.726858214833287	22.49531102590523	9.676603547439244	50.6884772586559	13.60577646965501	250.1778935910567	31.867318629353502	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.056392613582	315.66212652097875	174.41752789328987
6820.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	302.0927192389576	-382.72975883932077	0.5076102017372047	0.0	0.0	15.0	NaN	NaN	1.7169934208319508	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.64320929813283	8.698436522504963	22.49531102590523	9.676603547439244	50.6884772586559	13.599007174842797	250.1778935910567	31.914511256141147	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0516616550915	315.6652782115745	174.44934629351326
6821.00	PROCESS	193.26133421919127	1.9042637503461886E-6	0.29917732323489893	0.29917732323489893	1.9210939822292485	0.0	0.0	100.0	302.03562206810784	-339.5580695220531	0.5072851156174183	0.0	-0.0	15.0	NaN	NaN	1.7170519194359881	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.6204275970728	8.669304024944607	22.49531102590523	9.676603547439244	50.6884772586559	13.591921159208145	250.1778935910567	31.919781855556025	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.046930910832	315.6684298016401	174.4811650693574
6822.00	PROCESS	218.27328371471037	1.6820622011931948E-6	0.2811623462399874	0.2811623462399874	1.915142105327371	0.0	0.0	100.0	301.98679466311125	-308.2238176781743	0.5078081312272341	0.0	0.0	15.0	NaN	NaN	1.7174224337362456	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.59723808168934	8.639633494848429	22.49531102590523	9.676603547439244	50.6884772586559	13.584556238564518	278.2375179027439	31.909211175212327	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0422003808062	315.67158129117445	174.51298422054688
6823.00	PROCESS	446.630057260648	8.14425838687115E-7	0.19551077386225424	0.19551077386225424	1.8799454091638241	0.0	0.0	100.0	301.94685736563486	-288.832742347023	1.2755425480507747E-7	0.0	-0.0	15.0	NaN	NaN	1.7166814451071604	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.5737623849849	8.609584422869501	22.49531102590523	9.676603547439244	50.6884772586559	13.576969713034611	305.70998018637226	31.923298929239976	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0374700649713	315.67473268017625	174.54480374680583
6824.00	PROCESS	484.12814223951693	7.508294989482274E-7	0.1877096431264124	0.1877096431264124	1.8759595441932495	0.0	0.0	100.0	301.92595943659757	-299.01384774389044	0.5078717596140473	0.0	0.0	15.0	NaN	NaN	1.7171884200540888	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.55019335810834	8.579385172181146	22.49531102590523	9.676603547439244	50.6884772586559	13.569207709149593	556.7044130752242	31.866027746287205	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0327399633516	315.6778839686444	174.5766236478583
6825.00	PROCESS	599.5196264869845	6.053635123253229E-7	0.16848830595716657	0.16848830595716657	1.865343575601724	0.0	0.0	100.0	301.92828721912815	-335.214566830399	0.507454712775235	0.0	-0.0	15.0	NaN	NaN	1.7170519194359881	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.5268182326343	8.549377857716427	22.49531102590523	9.676603547439244	50.6884772586559	13.561311969914481	597.9335697616184	31.916665690087353	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0280100759335	315.68103515657754	174.60844392342923
6826.00	PROCESS	816.0767664998037	4.439464568483022E-7	0.14420025123027616	0.14420025123027616	1.849939600942416	0.0	0.0	100.0	301.9410561396561	-381.0198379085648	0.5078717596140473	0.0	0.0	15.0	NaN	NaN	1.7359402918415876	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.50386217038965	8.519867592208817	22.49531102590523	9.676603547439244	50.6884772586559	13.553334734514344	724.8170706012024	31.914289440754224	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0232804027119	315.6841862439747	174.64026457324283
6827.00	PROCESS	979.500102813604	3.695789750077704E-7	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	301.96803731563335	-451.07981365517844	2.460537322628925E-7	0.0	-0.0	15.0	NaN	NaN	0.3491000503568232	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.48148629514577	8.491077200169373	22.49531102590523	9.676603547439244	50.6884772586559	13.545356105443345	962.9673975395322	32.443311576186034	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.018550943687	315.68733723083454	174.67208559702397
6828.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	302.0176140703521	-546.1213039274128	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.4599317831469	8.463291162312721	22.49531102590523	9.676603547439244	50.6884772586559	13.537463162630273	1142.6304867632189	31.88618584763121	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.013821698847	315.690488117156	174.70390699449644
6829.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	302.01871456502096	-543.7993959174037	0.5192253707813338	0.0	0.0	15.0	NaN	NaN	1.7137385702702663	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.43901238965543	8.43638810385309	22.49531102590523	9.676603547439244	50.6884772586559	13.529723196597093	69.31357739613554	31.8867330289259	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0090926681573	315.69363890293783	174.73572876538597
6830.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	301.9260567826679	-439.8208765141476	0.48366258151727076	0.0	0.0	15.0	NaN	NaN	1.7134658488340673	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.41775714195944	8.409344591388377	22.49531102590523	9.676603547439244	50.6884772586559	13.52220581647391	69.31357739613554	32.473665005723234	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1684.0043638516754	315.69678958817883	174.76755090941657
6831.00	PROCESS	878.0198312439743	4.12486167041851E-7	0.1389726920833079	0.1389726920833079	1.8462667052342288	0.0	0.0	100.0	301.82189717904185	-349.54711018823446	0.5195757128154398	0.0	-0.0	15.0	NaN	NaN	0.3605166019841117	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.395458399032	8.381185522522758	22.49531102590523	9.676603547439244	50.6884772586559	13.514923973373739	69.31357739613554	32.52730964520477	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1683.9996352493415	315.69994017287803	174.79937342631445
6832.00	PROCESS	630.7658680286803	5.751880466041207E-7	0.16422583012422504	0.16422583012422504	1.8628166752041786	0.0	0.0	100.0	301.7916769959628	-364.29132773185415	0.5073769772260006	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.3725527597047	8.352153077381208	22.49531102590523	9.676603547439244	50.6884772586559	13.507688485302552	1031.0906669758094	31.94080784255457	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1683.9949068611522	315.70309065703384	174.8311963158031
6833.00	PROCESS	386.0882769175172	9.434447562797708E-7	0.2104696400239992	0.2104696400239992	1.8871407761803494	0.0	0.0	100.0	301.82864172693803	-444.8648169317437	0.5072427207569313	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	301.3500033022664	8.323330125385086	22.49531102590523	9.676603547439244	50.6884772586559	13.50021477155195	759.1772468591861	31.947466987446347	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1683.990178687156	315.70624104064547	174.863019577608
